movie,return_ratio,year,tconst,genres,studio,averagerating,numvotes
Devil's Due,6.423935428571428,2014,tt2752758,Horror,Fox,4.1,15502
Devil's Due,6.423935428571428,2014,tt2752758,Mystery,Fox,4.1,15502
Devil's Due,6.423935428571428,2014,tt2752758,Thriller,Fox,4.1,15502
Cyrus,1.5045474285714286,2010,tt1327709,Crime,FoxS,4.7,944
Cyrus,1.5045474285714286,2010,tt1327709,Horror,FoxS,4.7,944
Cyrus,1.5045474285714286,2010,tt1327709,Mystery,FoxS,4.7,944
Cyrus,1.5045474285714286,2010,tt1336617,Comedy,FoxS,6.3,32457
Cyrus,1.5045474285714286,2010,tt1336617,Drama,FoxS,6.3,32457
Cyrus,1.5045474285714286,2010,tt1336617,Romance,FoxS,6.3,32457
Somewhere,1.6869665714285715,2010,tt1421051,Comedy,Focus,6.3,40250
Somewhere,1.6869665714285715,2010,tt1421051,Drama,Focus,6.3,40250
The Christmas Candle,-0.49059585714285714,2013,tt2739338,Drama,ELS,6.2,1538
The Christmas Candle,-0.49059585714285714,2013,tt2739338,Family,ELS,6.2,1538
Freeheld,-0.6745101428571428,2015,tt1658801,Biography,LGF,6.5,10534
Freeheld,-0.6745101428571428,2015,tt1658801,Drama,LGF,6.5,10534
Freeheld,-0.6745101428571428,2015,tt1658801,Romance,LGF,6.5,10534
The Extra Man,-0.8649307142857143,2010,tt1361313,Comedy,Magn.,5.9,4580
Annabelle,51.48257430769231,2014,tt3322940,Horror,WB (NL),5.4,122039
Annabelle,51.48257430769231,2014,tt3322940,Mystery,WB (NL),5.4,122039
Annabelle,51.48257430769231,2014,tt3322940,Thriller,WB (NL),5.4,122039
Shame,2.7561744615384614,2011,tt1723811,Drama,FoxS,7.2,171353
The East,-0.1842146153846154,2013,tt1869716,Adventure,FoxS,6.8,46804
The East,-0.1842146153846154,2013,tt1869716,Drama,FoxS,6.8,46804
The East,-0.1842146153846154,2013,tt1869716,Thriller,FoxS,6.8,46804
The Possession of Hannah Grace,8.6035935,2018,tt5734576,Horror,SGem,5.2,11629
The Possession of Hannah Grace,8.6035935,2018,tt5734576,Mystery,SGem,5.2,11629
The Possession of Hannah Grace,8.6035935,2018,tt5734576,Thriller,SGem,5.2,11629
The Words,3.644091,2012,tt1840417,Drama,CBS,7.1,70308
The Words,3.644091,2012,tt1840417,Mystery,CBS,7.1,70308
The Words,3.644091,2012,tt1840417,Romance,CBS,7.1,70308
The Guard,3.4262046666666666,2011,tt1540133,Comedy,SPC,7.3,75183
The Guard,3.4262046666666666,2011,tt1540133,Crime,SPC,7.3,75183
The Guard,3.4262046666666666,2011,tt1540133,Thriller,SPC,7.3,75183
Wish I Was Here,0.6971106666666667,2014,tt2870708,Comedy,Focus,6.7,34907
Wish I Was Here,0.6971106666666667,2014,tt2870708,Drama,Focus,6.7,34907
Veronica Mars,0.134585,2014,tt2771372,Crime,WB,6.8,46751
Veronica Mars,0.134585,2014,tt2771372,Drama,WB,6.8,46751
Veronica Mars,0.134585,2014,tt2771372,Mystery,WB,6.8,46751
Snow Flower and the Secret Fan,1.1160683333333334,2011,tt1541995,Drama,FoxS,6.1,3429
Snow Flower and the Secret Fan,1.1160683333333334,2011,tt1541995,History,FoxS,6.1,3429
Mandy,-0.5596365,2018,tt6998518,Action,RLJ,6.6,44378
Mandy,-0.5596365,2018,tt6998518,Fantasy,RLJ,6.6,44378
Mandy,-0.5596365,2018,tt6998518,Horror,RLJ,6.6,44378
Khiladi 786,1.690925892857143,2012,tt2166214,Action,Eros,4.4,5648
Khiladi 786,1.690925892857143,2012,tt2166214,Comedy,Eros,4.4,5648
Don Jon,10.953869636363637,2013,tt2229499,Comedy,Rela.,6.6,216350
Don Jon,10.953869636363637,2013,tt2229499,Drama,Rela.,6.6,216350
Don Jon,10.953869636363637,2013,tt2229499,Romance,Rela.,6.6,216350
Hell Fest,4.313938545454546,2018,tt1999890,Horror,LGF,5.5,8662
Le Havre,1.5621645454545454,2011,tt1508675,Comedy,Jan.,7.2,18490
Le Havre,1.5621645454545454,2011,tt1508675,Drama,Jan.,7.2,18490
Dum Maaro Dum,1.345753076923077,2011,tt1618430,Action,FoxS,6.2,3616
Dum Maaro Dum,1.345753076923077,2011,tt1618430,Crime,FoxS,6.2,3616
Dum Maaro Dum,1.345753076923077,2011,tt1618430,Drama,FoxS,6.2,3616
Get Out,85.2817232,2017,tt5052448,Horror,Uni.,7.7,400474
Get Out,85.2817232,2017,tt5052448,Mystery,Uni.,7.7,400474
Get Out,85.2817232,2017,tt5052448,Thriller,Uni.,7.7,400474
Paranormal Activity 3,61.2137302,2011,tt1778304,Horror,Par.,5.8,85689
Paranormal Activity 3,61.2137302,2011,tt1778304,Mystery,Par.,5.8,85689
Paranormal Activity 3,61.2137302,2011,tt1778304,Thriller,Par.,5.8,85689
10 Cloverfield Lane,35.0738842,2016,tt1179933,Drama,Par.,7.2,260383
10 Cloverfield Lane,35.0738842,2016,tt1179933,Horror,Par.,7.2,260383
10 Cloverfield Lane,35.0738842,2016,tt1179933,Mystery,Par.,7.2,260383
Lights Out,42.215069,2016,tt4786282,Drama,WB (NL),6.3,100650
Lights Out,42.215069,2016,tt4786282,Horror,WB (NL),6.3,100650
Lights Out,42.215069,2016,tt4786282,Mystery,WB (NL),6.3,100650
The Visit,31.7767842,2015,tt3567288,Horror,Uni.,6.2,102459
The Visit,31.7767842,2015,tt3567288,Mystery,Uni.,6.2,102459
The Visit,31.7767842,2015,tt3567288,Thriller,Uni.,6.2,102459
The Visit,31.7767842,2015,tt3833746,Documentary,Uni.,6.0,661
Happy Death Day,35.138821,2017,tt5308322,Horror,Uni.,6.5,87132
Happy Death Day,35.138821,2017,tt5308322,Mystery,Uni.,6.5,87132
Happy Death Day,35.138821,2017,tt5308322,Thriller,Uni.,6.5,87132
Paranormal Activity 4,38.3436654,2012,tt2109184,Horror,Par.,4.6,58408
Paranormal Activity 4,38.3436654,2012,tt2109184,Mystery,Par.,4.6,58408
Paranormal Activity 4,38.3436654,2012,tt2109184,Thriller,Par.,4.6,58408
Ouija,29.8313284,2014,tt1204977,Horror,Uni.,4.5,44054
Ouija,29.8313284,2014,tt1204977,Mystery,Uni.,4.5,44054
Ouija,29.8313284,2014,tt1204977,Thriller,Uni.,4.5,44054
The Big Sick,18.3690654,2017,tt5462602,Comedy,LGF,7.6,104008
The Big Sick,18.3690654,2017,tt5462602,Drama,LGF,7.6,104008
The Big Sick,18.3690654,2017,tt5462602,Romance,LGF,7.6,104008
Paranormal Activity: The Marked Ones,23.6734452,2014,tt2473682,Horror,Par.,5.0,37147
Paranormal Activity: The Marked Ones,23.6734452,2014,tt2473682,Mystery,Par.,5.0,37147
Paranormal Activity: The Marked Ones,23.6734452,2014,tt2473682,Thriller,Par.,5.0,37147
Dallas Buyers Club,16.582026,2013,tt0790636,Biography,Focus,8.0,402462
Dallas Buyers Club,16.582026,2013,tt0790636,Drama,Focus,8.0,402462
No Escape,13.0266776,2015,tt1781922,Action,Wein.,6.8,70222
No Escape,13.0266776,2015,tt1781922,Thriller,Wein.,6.8,70222
The Lazarus Effect,11.832176,2015,tt2918436,Horror,Rela.,5.2,37675
The Lazarus Effect,11.832176,2015,tt2918436,Mystery,Rela.,5.2,37675
The Lazarus Effect,11.832176,2015,tt2918436,Sci-Fi,Rela.,5.2,37675
Our Idiot Brother,9.1352158,2011,tt1637706,Comedy,Wein.,6.4,80738
Our Idiot Brother,9.1352158,2011,tt1637706,Drama,Wein.,6.4,80738
Apollo 18,7.8409496,2011,tt1772240,Horror,W/Dim.,5.2,51427
Apollo 18,7.8409496,2011,tt1772240,Mystery,W/Dim.,5.2,51427
Apollo 18,7.8409496,2011,tt1772240,Sci-Fi,W/Dim.,5.2,51427
"Paul, Apostle of Christ",7.6154994,2018,tt7388562,Adventure,Affirm,6.7,5662
"Paul, Apostle of Christ",7.6154994,2018,tt7388562,Biography,Affirm,6.7,5662
"Paul, Apostle of Christ",7.6154994,2018,tt7388562,Drama,Affirm,6.7,5662
Addicted,5.9780024,2014,tt2205401,Drama,LGF,5.2,7640
Addicted,5.9780024,2014,tt2205401,Thriller,LGF,5.2,7640
Before I Fall,5.2373508,2017,tt1691916,Drama,ORF,6.4,39282
Before I Fall,5.2373508,2017,tt1691916,Fantasy,ORF,6.4,39282
Before I Fall,5.2373508,2017,tt1691916,Mystery,ORF,6.4,39282
Fifty Shades of Black,5.760003,2016,tt4667094,Comedy,ORF,3.5,17189
The Perfect Match,2.9703142,2016,tt4871980,Comedy,LGF,4.9,3052
The Perfect Match,2.9703142,2016,tt4871980,Romance,LGF,4.9,3052
Sea Rex 3D: Journey to a Prehistoric World,3.522357,2010,tt1529567,Documentary,3D,6.9,364
Incarnate,1.834162,2016,tt3216348,Horror,BH Tilt,5.3,10217
Incarnate,1.834162,2016,tt3216348,Thriller,BH Tilt,5.3,10217
Table 19,0.647059,2017,tt1412528,Comedy,FoxS,5.8,22751
Table 19,0.647059,2017,tt1412528,Drama,FoxS,5.8,22751
Table 19,0.647059,2017,tt1412528,Romance,FoxS,5.8,22751
The Other Side of the Door,2.1810898,2016,tt3702652,Horror,Fox,5.3,15813
Kill the Messenger,0.8215102,2014,tt1216491,Biography,Focus,7.0,41231
Kill the Messenger,0.8215102,2014,tt1216491,Crime,Focus,7.0,41231
Kill the Messenger,0.8215102,2014,tt1216491,Drama,Focus,7.0,41231
Rabbit Hole,0.6868184,2010,tt0935075,Drama,LGF,7.0,45357
Jem and the Holograms,-0.0892846,2015,tt3614530,Adventure,Uni.,4.1,6683
Jem and the Holograms,-0.0892846,2015,tt3614530,Drama,Uni.,4.1,6683
Jem and the Holograms,-0.0892846,2015,tt3614530,Family,Uni.,4.1,6683
Paterson,1.5737918,2016,tt5247022,Comedy,BST,7.4,55285
Paterson,1.5737918,2016,tt5247022,Drama,BST,7.4,55285
Paterson,1.5737918,2016,tt5247022,Romance,BST,7.4,55285
Ain't Them Bodies Saints,-0.706676,2013,tt2388637,Crime,IFC,6.4,19464
Ain't Them Bodies Saints,-0.706676,2013,tt2388637,Drama,IFC,6.4,19464
Ain't Them Bodies Saints,-0.706676,2013,tt2388637,Romance,IFC,6.4,19464
Rudderless,-0.875356,2014,tt1798243,Comedy,Gold.,7.5,16303
Rudderless,-0.875356,2014,tt1798243,Drama,Gold.,7.5,16303
Rudderless,-0.875356,2014,tt1798243,Music,Gold.,7.5,16303
Only God Forgives,0.098001875,2013,tt1602613,Crime,RTWC,5.7,100318
Only God Forgives,0.098001875,2013,tt1602613,Drama,RTWC,5.7,100318
Take Shelter,0.41073031578947367,2011,tt1675192,Drama,SPC,7.4,83200
Take Shelter,0.41073031578947367,2011,tt1675192,Horror,SPC,7.4,83200
Take Shelter,0.41073031578947367,2011,tt1675192,Thriller,SPC,7.4,83200
Blackthorn,-0.6849188888888889,2011,tt1629705,Action,Magn.,6.6,8553
Blackthorn,-0.6849188888888889,2011,tt1629705,Adventure,Magn.,6.6,8553
Blackthorn,-0.6849188888888889,2011,tt1629705,Western,Magn.,6.6,8553
Maggie,-0.7300284444444445,2015,tt1881002,Drama,RAtt.,5.6,38671
Maggie,-0.7300284444444445,2015,tt1881002,Horror,RAtt.,5.6,38671
Falcon Rising,-0.9947671111111112,2014,tt2295722,Action,Free,5.8,6955
Falcon Rising,-0.9947671111111112,2014,tt2295722,Adventure,Free,5.8,6955
Animal Kingdom,1.1720766666666667,2010,tt1313092,Crime,SPC,7.3,51576
Animal Kingdom,1.1720766666666667,2010,tt1313092,Drama,SPC,7.3,51576
The Boy Next Door,21.35200075,2015,tt3181822,Horror,Uni.,4.7,34816
The Boy Next Door,21.35200075,2015,tt3181822,Thriller,Uni.,4.7,34816
Boyhood,19.663256,2014,tt1065073,Drama,IFC,7.9,315584
The Kids Are All Right,13.2717085,2010,tt0842926,Comedy,Focus,7.0,120656
The Kids Are All Right,13.2717085,2010,tt0842926,Drama,Focus,7.0,120656
The Kids Are All Right,13.2717085,2010,tt0842926,Romance,Focus,7.0,120656
A Haunted House 2,8.634087,2014,tt2828996,Comedy,ORF,4.7,18085
A Haunted House 2,8.634087,2014,tt2828996,Fantasy,ORF,4.7,18085
The Last Exorcism Part II,9.1570025,2013,tt2034139,Drama,CBS,4.0,15124
The Last Exorcism Part II,9.1570025,2013,tt2034139,Horror,CBS,4.0,15124
The Last Exorcism Part II,9.1570025,2013,tt2034139,Thriller,CBS,4.0,15124
The Darkness,4.41296675,2016,tt1878841,Horror,BH Tilt,4.4,12435
The Darkness,4.41296675,2016,tt1878841,Thriller,BH Tilt,4.4,12435
The Art of Getting By,-0.145181,2011,tt1645080,Drama,FoxS,6.6,53682
The Art of Getting By,-0.145181,2011,tt1645080,Romance,FoxS,6.6,53682
Red State,-0.23774375,2011,tt0873886,Action,SMod,6.2,59266
Red State,-0.23774375,2011,tt0873886,Crime,SMod,6.2,59266
Red State,-0.23774375,2011,tt0873886,Horror,SMod,6.2,59266
Holy Motors,0.21787,2012,tt2076220,Drama,IM,7.1,36874
Holy Motors,0.21787,2012,tt2076220,Fantasy,IM,7.1,36874
13 Sins,-0.9858285,2014,tt2059171,Horror,RTWC,6.3,29550
13 Sins,-0.9858285,2014,tt2059171,Thriller,RTWC,6.3,29550
Another Happy Day,-0.75308825,2011,tt1719071,Comedy,P4,6.0,3793
Another Happy Day,-0.75308825,2011,tt1719071,Drama,P4,6.0,3793
Four Lions,-0.2677018666666667,2010,tt1341167,Comedy,Drft.,7.3,66209
Four Lions,-0.2677018666666667,2010,tt1341167,Crime,Drft.,7.3,66209
Four Lions,-0.2677018666666667,2010,tt1341167,Drama,Drft.,7.3,66209
Truth or Dare,38.01095971428571,2018,tt6772950,Horror,Uni.,5.2,33621
Truth or Dare,38.01095971428571,2018,tt6772950,Thriller,Uni.,5.2,33621
Winchester,18.848530285714286,2018,tt1072748,Biography,LGF,5.4,24351
Winchester,18.848530285714286,2018,tt1072748,Drama,LGF,5.4,24351
Winchester,18.848530285714286,2018,tt1072748,Fantasy,LGF,5.4,24351
Dark Skies,11.892222285714286,2013,tt2387433,Horror,W/Dim.,6.3,65754
Dark Skies,11.892222285714286,2013,tt2387433,Sci-Fi,W/Dim.,6.3,65754
Dark Skies,11.892222285714286,2013,tt2387433,Thriller,W/Dim.,6.3,65754
American Honey,-0.06428657142857143,2016,tt3721936,Adventure,A24,7.0,31663
American Honey,-0.06428657142857143,2016,tt3721936,Drama,A24,7.0,31663
American Honey,-0.06428657142857143,2016,tt3721936,Romance,A24,7.0,31663
Margin Call,6.584356764705882,2011,tt1615147,Drama,RAtt.,7.1,107264
Margin Call,6.584356764705882,2011,tt1615147,Thriller,RAtt.,7.1,107264
Whiplash,14.776073636363636,2014,tt2582802,Drama,SPC,8.5,616916
Whiplash,14.776073636363636,2014,tt2582802,Music,SPC,8.5,616916
Paranormal Activity 2,86.42164633333333,2010,tt1536044,Horror,Par.,5.7,93122
War Room,46.25511866666667,2015,tt3832914,Drama,TriS,6.5,11716
The Purge,50.913232,2013,tt2184339,Horror,Uni.,5.7,183549
The Purge,50.913232,2013,tt2184339,Thriller,Uni.,5.7,183549
Sinister,44.27157,2012,tt1922777,Horror,LG/S,6.8,198345
Sinister,44.27157,2012,tt1922777,Mystery,LG/S,6.8,198345
Sinister,44.27157,2012,tt1922777,Thriller,LG/S,6.8,198345
Upgrade,8.510138333333334,2018,tt6499752,Action,BH Tilt,7.6,104978
Upgrade,8.510138333333334,2018,tt6499752,Sci-Fi,BH Tilt,7.6,104978
Upgrade,8.510138333333334,2018,tt6499752,Thriller,BH Tilt,7.6,104978
Before Midnight,9.454183666666667,2013,tt2209418,Drama,SPC,7.9,123107
Before Midnight,9.454183666666667,2013,tt2209418,Romance,SPC,7.9,123107
Swiss Army Man,2.349188333333333,2016,tt4034354,Adventure,A24,7.0,91736
Swiss Army Man,2.349188333333333,2016,tt4034354,Comedy,A24,7.0,91736
Swiss Army Man,2.349188333333333,2016,tt4034354,Drama,A24,7.0,91736
Please Give,1.8679173333333334,2010,tt0878835,Comedy,SPC,6.6,10652
Please Give,1.8679173333333334,2010,tt0878835,Drama,SPC,6.6,10652
Compadres,2.5242723333333332,2016,tt3367294,Action,PNT,4.7,876
Compadres,2.5242723333333332,2016,tt3367294,Comedy,PNT,4.7,876
Compadres,2.5242723333333332,2016,tt3367294,Crime,PNT,4.7,876
Letters to God,1.0286796666666667,2010,tt1462054,Drama,Viv.,6.3,4443
Letters to God,1.0286796666666667,2010,tt1462054,Family,Viv.,6.3,4443
Tusk,0.23651233333333332,2014,tt3099498,Comedy,A24,5.3,40827
Tusk,0.23651233333333332,2014,tt3099498,Drama,A24,5.3,40827
Tusk,0.23651233333333332,2014,tt3099498,Horror,A24,5.3,40827
The Wall,1.099442,2017,tt4218696,Action,RAtt.,6.2,20391
The Wall,1.099442,2017,tt4218696,Drama,RAtt.,6.2,20391
The Wall,1.099442,2017,tt4218696,Thriller,RAtt.,6.2,20391
The D Train,-0.5193153333333334,2015,tt2690138,Comedy,IFC,5.0,10066
The D Train,-0.5193153333333334,2015,tt2690138,Drama,IFC,5.0,10066
Bachelorette,3.3413903333333335,2012,tt1920849,Comedy,RTWC,5.3,43131
Bachelorette,3.3413903333333335,2012,tt1920849,Romance,RTWC,5.3,43131
Freakonomics,-0.90547,2010,tt1152822,Documentary,Magn.,6.4,6466
A Haunted House,38.9856964,2013,tt2243537,Comedy,ORF,5.1,40308
A Haunted House,38.9856964,2013,tt2243537,Fantasy,ORF,5.1,40308
Kevin Hart: Let Me Explain,24.8285224,2013,tt2609912,Comedy,LG/S,6.8,7880
Kevin Hart: Let Me Explain,24.8285224,2013,tt2609912,Documentary,LG/S,6.8,7880
The Spectacular Now,4.5079688,2013,tt1714206,Comedy,A24,7.1,133887
The Spectacular Now,4.5079688,2013,tt1714206,Drama,A24,7.1,133887
The Spectacular Now,4.5079688,2013,tt1714206,Romance,A24,7.1,133887
Hunt for the Wilderpeople,10.6204016,2016,tt4698684,Adventure,Orch.,7.9,87532
Hunt for the Wilderpeople,10.6204016,2016,tt4698684,Comedy,Orch.,7.9,87532
Hunt for the Wilderpeople,10.6204016,2016,tt4698684,Drama,Orch.,7.9,87532
Robot & Frank,2.3007296,2012,tt1990314,Comedy,Gold.,7.1,59229
Robot & Frank,2.3007296,2012,tt1990314,Crime,Gold.,7.1,59229
Robot & Frank,2.3007296,2012,tt1990314,Drama,Gold.,7.1,59229
Do You Believe?,10.865448260869565,2015,tt4056738,Drama,PFR,6.1,6462
Courageous,33.8540525,2011,tt1630036,Drama,TriS,7.0,17586
Winter's Bone,10.331527,2010,tt1399683,Drama,RAtt.,7.2,127751
Winter's Bone,10.331527,2010,tt1399683,Mystery,RAtt.,7.2,127751
The Florida Project,7.599845,2017,tt5649144,Drama,A24,7.6,72193
All Saints,4.872101,2017,tt4663548,Drama,Affirm,6.0,1220
Inside Job,5.0555455,2010,tt1645089,Crime,SPC,8.3,65304
Inside Job,5.0555455,2010,tt1645089,Documentary,SPC,8.3,65304
We Are Your Friends,5.872416,2015,tt3787590,Drama,WB,6.2,32327
We Are Your Friends,5.872416,2015,tt3787590,Music,WB,6.2,32327
We Are Your Friends,5.872416,2015,tt3787590,Romance,WB,6.2,32327
The Diary of a Teenage Girl,0.8784805,2015,tt3172532,Comedy,SPC,6.9,27003
The Diary of a Teenage Girl,0.8784805,2015,tt3172532,Drama,SPC,6.9,27003
The Diary of a Teenage Girl,0.8784805,2015,tt3172532,Romance,SPC,6.9,27003
The Babadook,3.2165895,2014,tt2321549,Drama,IFC,6.8,171411
The Babadook,3.2165895,2014,tt2321549,Horror,IFC,6.8,171411
Knock Knock,2.182426,2015,tt3605418,Drama,LGP,4.9,68328
Knock Knock,2.182426,2015,tt3605418,Thriller,LGP,4.9,68328
The First Time,-0.982939,2012,tt1763303,Comedy,Gold.,6.9,62589
The First Time,-0.982939,2012,tt1763303,Drama,Gold.,6.9,62589
The First Time,-0.982939,2012,tt1763303,Romance,Gold.,6.9,62589
Buried,10.22654038688904,2010,tt1462758,Drama,LGF,7.0,139426
Buried,10.22654038688904,2010,tt1462758,Mystery,LGF,7.0,139426
Buried,10.22654038688904,2010,tt1462758,Thriller,LGF,7.0,139426
ABCD (Any Body Can Dance),4.45228,2013,tt2321163,Drama,UTV,6.4,5695
ABCD (Any Body Can Dance),4.45228,2013,tt2321163,Music,UTV,6.4,5695
The Last Exorcism,60.77791666666667,2010,tt1320244,Drama,LGF,5.6,45815
The Last Exorcism,60.77791666666667,2010,tt1320244,Horror,LGF,5.6,45815
The Last Exorcism,60.77791666666667,2010,tt1320244,Thriller,LGF,5.6,45815
Beasts of the Southern Wild,19.033821111111113,2012,tt2125435,Adventure,FoxS,7.3,77440
Beasts of the Southern Wild,19.033821111111113,2012,tt2125435,Drama,FoxS,7.3,77440
Beasts of the Southern Wild,19.033821111111113,2012,tt2125435,Fantasy,FoxS,7.3,77440
Higher Ground,-0.06458388888888889,2011,tt1562568,Drama,SPC,6.3,2869
I Spit on Your Grave,-0.21627314285714286,2010,tt1242432,Horror,Anch.,6.3,68592
I Spit on Your Grave,-0.21627314285714286,2010,tt1242432,Thriller,Anch.,6.3,68592
Two Night Stand,-0.447699375,2014,tt2140619,Comedy,EOne,6.4,60510
Two Night Stand,-0.447699375,2014,tt2140619,Romance,EOne,6.4,60510
Unsane,13.623316666666666,2018,tt7153766,Drama,BST,6.4,32049
Unsane,13.623316666666666,2018,tt7153766,Horror,BST,6.4,32049
Unsane,13.623316666666666,2018,tt7153766,Mystery,BST,6.4,32049
Mustang,3.5700342857142857,2015,tt3966404,Drama,Cohen,7.6,30899
Dear White People,6.84634,2014,tt2235108,Comedy,RAtt.,6.1,23321
Dear White People,6.84634,2014,tt2235108,Drama,RAtt.,6.1,23321
Dear White People,6.84634,2014,tt2235108,Romance,RAtt.,6.1,23321
The Devil Inside,154.022435,2012,tt1560985,Horror,Par.,4.2,33522
Chernobyl Diaries,59.531361,2012,tt1991245,Horror,WB,5.0,60304
Chernobyl Diaries,59.531361,2012,tt1991245,Mystery,WB,5.0,60304
Chernobyl Diaries,59.531361,2012,tt1991245,Thriller,WB,5.0,60304
Blue Valentine,25.304132,2010,tt1120985,Drama,Wein.,7.4,170089
Blue Valentine,25.304132,2010,tt1120985,Romance,Wein.,7.4,170089
Unfriended: Dark Web,24.301333,2018,tt4761916,Crime,BH Tilt,5.9,13822
Unfriended: Dark Web,24.301333,2018,tt4761916,Horror,BH Tilt,5.9,13822
Unfriended: Dark Web,24.301333,2018,tt4761916,Mystery,BH Tilt,5.9,13822
The Sessions,16.497655,2012,tt1866249,Biography,FoxS,7.2,39731
The Sessions,16.497655,2012,tt1866249,Comedy,FoxS,7.2,39731
The Sessions,16.497655,2012,tt1866249,Drama,FoxS,7.2,39731
The Skeleton Twins,10.081501,2014,tt1571249,Comedy,RAtt.,6.8,36793
The Skeleton Twins,10.081501,2014,tt1571249,Drama,RAtt.,6.8,36793
The Skeleton Twins,10.081501,2014,tt1571249,Romance,RAtt.,6.8,36793
Obvious Child,5.446686,2014,tt2910274,Comedy,A24,6.8,21536
Obvious Child,5.446686,2014,tt2910274,Drama,A24,6.8,21536
Obvious Child,5.446686,2014,tt2910274,Romance,A24,6.8,21536
Martha Marcy May Marlene,7.419949,2011,tt1441326,Drama,FoxS,6.9,45873
Martha Marcy May Marlene,7.419949,2011,tt1441326,Mystery,FoxS,6.9,45873
Martha Marcy May Marlene,7.419949,2011,tt1441326,Thriller,FoxS,6.9,45873
Patti Cake$,1.271238,2017,tt6288250,Drama,FoxS,6.7,8581
Patti Cake$,1.271238,2017,tt6288250,Music,FoxS,6.7,8581
The Future,0.807836,2011,tt1235170,Drama,RAtt.,6.2,7648
The Future,0.807836,2011,tt1235170,Fantasy,RAtt.,6.2,7648
The Future,0.807836,2011,tt1235170,Romance,RAtt.,6.2,7648
I Origins,0.188871,2014,tt2884206,Drama,FoxS,7.4,104718
I Origins,0.188871,2014,tt2884206,Romance,FoxS,7.4,104718
I Origins,0.188871,2014,tt2884206,Sci-Fi,FoxS,7.4,104718
Camp X-Ray,-0.88911,2014,tt2994190,Drama,IFC,6.9,36700
Camp X-Ray,-0.88911,2014,tt2994190,War,IFC,6.9,36700
Fruitvale Station,36.38738111111111,2013,tt2334649,Biography,Wein.,7.5,68187
Fruitvale Station,36.38738111111111,2013,tt2334649,Drama,Wein.,7.5,68187
Fruitvale Station,36.38738111111111,2013,tt2334649,Romance,Wein.,7.5,68187
Circumstance,0.57011,2011,tt1684628,Drama,RAtt.,5.9,7055
Safety Not Guaranteed,10.244366666666666,2012,tt1862079,Comedy,FD,7.0,111907
Safety Not Guaranteed,10.244366666666666,2012,tt1862079,Drama,FD,7.0,111907
Safety Not Guaranteed,10.244366666666666,2012,tt1862079,Romance,FD,7.0,111907
Monsters,10.754062,2010,tt1470827,Drama,Magn.,6.4,84332
Monsters,10.754062,2010,tt1470827,Sci-Fi,Magn.,6.4,84332
Monsters,10.754062,2010,tt1470827,Thriller,Magn.,6.4,84332
Compliance,3.2592037037037036,2012,tt1971352,Biography,Magn.,6.4,28703
Compliance,3.2592037037037036,2012,tt1971352,Crime,Magn.,6.4,28703
Compliance,3.2592037037037036,2012,tt1971352,Drama,Magn.,6.4,28703
Like Crazy,27.495164,2011,tt1758692,Drama,ParV,6.7,55841
Like Crazy,27.495164,2011,tt1758692,Romance,ParV,6.7,55841
The Canyons,-0.511816,2013,tt2292959,Drama,IFC,3.8,9838
The Canyons,-0.511816,2013,tt2292959,Thriller,IFC,3.8,9838
Another Earth,18.56556,2011,tt1549572,Drama,FoxS,7.0,85839
Another Earth,18.56556,2011,tt1549572,Romance,FoxS,7.0,85839
Another Earth,18.56556,2011,tt1549572,Sci-Fi,FoxS,7.0,85839
The Gallows,643.20884,2015,tt2309260,Horror,WB (NL),4.2,17763
The Gallows,643.20884,2015,tt2309260,Mystery,WB (NL),4.2,17763
The Gallows,643.20884,2015,tt2309260,Thriller,WB (NL),4.2,17763
